"","state","location","both_sexes_2012"
"1","Rhode Island","Bristol County",23.2
"2","Rhode Island","Kent County",21.9
"3","Rhode Island","Newport County",23.1
"4","Rhode Island","Providence County",19.4
"5","Rhode Island","Rhode Island",20.5
"6","Rhode Island","Washington County",22.1
