"","state","location","both_sexes_2012"
"1","Connecticut","Connecticut",19.1
"2","Connecticut","Fairfield County",19.7
"3","Connecticut","Hartford County",18.3
"4","Connecticut","Litchfield County",21.6
"5","Connecticut","Middlesex County",21
"6","Connecticut","New Haven County",18.2
"7","Connecticut","New London County",19.6
"8","Connecticut","Tolland County",20.7
"9","Connecticut","Windham County",18.7
